-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
-0.88705,-0.726481,-0.499153,-0.352039,-0.2435,-0.166266,-0.110309,-0.0661737,-0.0312112,-0.00356095,0.0183041,0.0355701,0.0492097,0.0599656,0.368444,0.371564,0.325004,0.256473,0.217881,0.17346,0.0587061,0.11258,0.0902618,0.0712859,0.055871,0.0433833,0.0336106,0.025924,0.0571922,0.0149625
